id,elev,lat,lon
1481,2475.21,-117.653201,34.340491
1482,2480.08,-117.653601,34.340942
1483,2487.49,-117.653802,34.34108
1484,2492.23,-117.65402,34.341326
1485,2493.29,-117.654043,34.341315
1486,2494.78,-117.654211,34.341485
1487,2496.63,-117.654269,34.341493
1488,2502.72,-117.65442,34.341441
1489,2504.22,-117.6545,34.341454
1490,2503.81,-117.654513,34.341483
1491,2508.57,-117.655185,34.341523
1492,2515.38,-117.655333,34.341437
1493,2519.09,-117.655451,34.341464
1494,2520.86,-117.65564,34.34162
1495,2521.78,-117.65608,34.341867
1496,2526.24,-117.656571,34.342084
1497,2528.18,-117.656887,34.342147
1498,2528.73,-117.657158,34.342281
1499,2526.62,-117.657372,34.342596
1500,2528.58,-117.657561,34.342768
1501,2529.37,-117.657943,34.343201
1502,2529.53,-117.658082,34.343263
1503,2539.87,-117.658985,34.343448
1504,2536.31,-117.659565,34.343689
1505,2535.7,-117.659711,34.343719
1506,2537.43,-117.659949,34.343713
1507,2540.8,-117.660421,34.343641
1508,2543.39,-117.660733,34.343735
1509,2551.51,-117.661719,34.343739
1510,2551.86,-117.662021,34.343826
1511,2553.55,-117.662411,34.34386
1512,2556.71,-117.662558,34.343832
1513,2556.95,-117.662653,34.343849
1514,2558.89,-117.663094,34.344125
1515,2557.49,-117.663142,34.344181
1516,2560.68,-117.66345,34.34419
1517,2552.32,-117.663583,34.344367
1518,2556.31,-117.663815,34.344408
1519,2561.02,-117.66403,34.344297
1520,2559.77,-117.664074,34.344307
1521,2549.69,-117.664182,34.344489
1522,2552.64,-117.66435,34.344552
1523,2550.33,-117.664597,34.344782
1524,2550.21,-117.664693,34.344839
1525,2557.07,-117.664914,34.344887
1526,2559.77,-117.665013,34.344947
1527,2561.42,-117.665271,34.345321
1528,2556.69,-117.664938,34.345786
1529,2557.58,-117.664892,34.345905
1530,2557.26,-117.66492,34.34616
1531,2557.33,-117.664993,34.346267
1532,2560.27,-117.665146,34.346351
1533,2566.73,-117.665306,34.3466
1534,2565.25,-117.665292,34.346891
1535,2564.83,-117.665359,34.346995
1536,2564.34,-117.665415,34.347053
1537,2566.65,-117.665611,34.347156
1538,2570.67,-117.665881,34.347525
1539,2571.01,-117.665932,34.347641
1540,2572.26,-117.666005,34.347706
1541,2573.67,-117.666072,34.347723
1542,2575.76,-117.666194,34.347701
1543,2577.65,-117.666367,34.347638
1544,2576.94,-117.666564,34.347494
1545,2575.39,-117.666859,34.347339
1546,2575.72,-117.667007,34.347305
1547,2573.6,-117.667419,34.34732
1548,2574.12,-117.667675,34.347293
1549,2576.44,-117.667956,34.347364
1550,2580.4,-117.66819,34.347326
1551,2576.64,-117.668341,34.347331
1552,2571.3,-117.669134,34.347755
1553,2578.13,-117.669474,34.348004
1554,2576.12,-117.669738,34.348019
1555,2577.91,-117.66988,34.347973
1556,2576.4,-117.670274,34.347997
1557,2575.54,-117.670431,34.348038
1558,2574.23,-117.670561,34.348224
1559,2576.24,-117.670798,34.348324
1560,2575.97,-117.670869,34.348391
1561,2574.79,-117.671167,34.348749
1562,2568.82,-117.671242,34.349298
1563,2566.87,-117.671413,34.349529
1564,2567.2,-117.671516,34.349609
1565,2559.15,-117.671579,34.349875
1566,2561.6,-117.671935,34.350118
1567,2560.78,-117.672023,34.350312
1568,2560.76,-117.672295,34.350604
1569,2559.62,-117.672375,34.35066
1570,2561.71,-117.672547,34.35067
1571,2560.82,-117.672643,34.350717
1572,2542.7,-117.672914,34.351273
1573,2543.02,-117.673001,34.35133
1574,2553.99,-117.673165,34.351628
1575,2552.93,-117.673132,34.351736
1576,2541.44,-117.672799,34.352061
1577,2541.65,-117.672796,34.3521
1578,2524.23,-117.673056,34.352696
1579,2526.3,-117.673154,34.352779
1580,2526.39,-117.673179,34.352921
1581,2532.05,-117.673269,34.353006
1582,2529.98,-117.673262,34.35316
1583,2533.12,-117.673367,34.353503
1584,2532.05,-117.67337,34.353641
1585,2527.39,-117.673311,34.35393
1586,2525.9,-117.673458,34.354097
1587,2523.84,-117.673548,34.354145
1588,2520.45,-117.6738,34.354181
1589,2513.54,-117.674197,34.354376
1590,2514.33,-117.674506,34.354348
1591,2516.3,-117.674913,34.353942
1592,2504.49,-117.67522,34.353758
1593,2501.6,-117.675333,34.353723
1594,2498.52,-117.675533,34.353832
1595,2494.72,-117.675655,34.353952
1596,2496.49,-117.675878,34.354055
1597,2490,-117.676124,34.354294
1598,2486.9,-117.676264,34.35438
1599,2494.14,-117.676788,34.354444
1600,2494.35,-117.677019,34.35463
1601,2491.62,-117.677066,34.354737
1602,2491,-117.677137,34.354799
1603,2492.35,-117.677668,34.354982
1604,2490.77,-117.677777,34.355051
1605,2489,-117.678107,34.355174
1606,2488.1,-117.678362,34.355228
1607,2492.04,-117.678885,34.355093
1608,2486.08,-117.679098,34.355179
1609,2484.63,-117.679241,34.355173
1610,2482.86,-117.679586,34.355286
1611,2476.24,-117.680543,34.355767
1612,2476.8,-117.680685,34.355785
1613,2478.92,-117.680853,34.355728
1614,2484.31,-117.680947,34.355549
1615,2485.63,-117.681017,34.355489
1616,2488.01,-117.681309,34.355319
1617,2487.59,-117.68136,34.35532
1618,2486.68,-117.681415,34.355279
1619,2485.09,-117.681473,34.355296
1620,2480.05,-117.682161,34.355559
1621,2481.11,-117.682315,34.355644
1622,2476.86,-117.682724,34.355957
1623,2476.55,-117.682748,34.355949
1624,2477.09,-117.682846,34.356057
1625,2477.75,-117.683324,34.356336
1626,2480.2,-117.683586,34.356642
1627,2478.39,-117.683801,34.356837
1628,2477.82,-117.683894,34.356901
1629,2476.96,-117.684064,34.356959
1630,2466.16,-117.684686,34.3574
1631,2455.4,-117.685106,34.357857
1632,2453.7,-117.685146,34.357953
1633,2449.68,-117.685111,34.358305
1634,2442.34,-117.685254,34.358784
1635,2434.81,-117.685382,34.359068
1636,2427.51,-117.685551,34.359181
1637,2423.61,-117.68571,34.359266
1638,2421.24,-117.685875,34.359286
1639,2419.81,-117.685936,34.359331
1640,2418.88,-117.686029,34.35935
1641,2420.31,-117.686085,34.359234
1642,2420.42,-117.686179,34.359181
1643,2416.78,-117.686639,34.359171
1644,2417.77,-117.686675,34.359065
1645,2414.08,-117.687096,34.358955
1646,2411.85,-117.687303,34.359049
1647,2409.09,-117.687567,34.359122
1648,2408.02,-117.687659,34.35917
1649,2407.8,-117.687676,34.359208
1650,2404.92,-117.687961,34.359259
1651,2403.5,-117.688123,34.35932
1652,2402.92,-117.6882,34.359402
1653,2402.71,-117.688276,34.359573
1654,2401.39,-117.688412,34.359696
1655,2400.94,-117.688482,34.35983
1656,2399.77,-117.688597,34.359909
1657,2400.08,-117.688584,34.359956
1658,2400.04,-117.688617,34.36002
1659,2399.8,-117.688625,34.359984
1660,2399.47,-117.688705,34.360044
1661,2399.86,-117.688743,34.360162
1662,2401.29,-117.688869,34.360355
1663,2404.27,-117.689271,34.360669
1664,2408.38,-117.689331,34.360853
1665,2411.99,-117.689293,34.361058
1666,2416.55,-117.689053,34.361325
1667,2418.9,-117.689038,34.361498
1668,2421.74,-117.689146,34.361717
1669,2423.45,-117.689169,34.361837
1670,2423.63,-117.689208,34.361839
1671,2427.76,-117.68954,34.362129
1672,2433.6,-117.689747,34.362661
1673,2431.72,-117.690104,34.362901
1674,2428.87,-117.690201,34.363044
1675,2424.36,-117.690275,34.363274
1676,2418.92,-117.690517,34.363609
1677,2418.2,-117.690613,34.36368
1678,2417.63,-117.690678,34.363812
1679,2414.98,-117.690663,34.364041
1680,2410.85,-117.690603,34.364192
1681,2407.9,-117.690493,34.364294
1682,2405.21,-117.690552,34.364417
1683,2404.46,-117.690625,34.364449
1684,2405.11,-117.690653,34.364418
1685,2404.06,-117.6907,34.364463
1686,2404.07,-117.690879,34.364453
1687,2401.05,-117.691236,34.364576
1688,2398.68,-117.691406,34.364667
1689,2396.29,-117.691545,34.364704
1690,2394.53,-117.691652,34.364779
1691,2393.63,-117.691909,34.365054
1692,2393.02,-117.691917,34.365016
1693,2391.76,-117.692028,34.365016
1694,2392.91,-117.692093,34.365088
1695,2401.24,-117.692166,34.365444
1696,2401.74,-117.692396,34.365736
1697,2401.42,-117.692388,34.365762
1698,2397.15,-117.692951,34.365971
1699,2394.47,-117.693096,34.366093
1700,2392.31,-117.693203,34.366144
1701,2376.67,-117.694002,34.366333
1702,2373.91,-117.694133,34.366392
1703,2369.67,-117.694363,34.366396
1704,2364.61,-117.694602,34.36647
1705,2359.7,-117.694752,34.366575
1706,2351.66,-117.694988,34.36662
1707,2345,-117.695155,34.366708
1708,2334.81,-117.695406,34.36695
1709,2332.46,-117.695515,34.36714
1710,2333.96,-117.695527,34.36723
1711,2335.27,-117.695611,34.367276
1712,2341.32,-117.695645,34.3674
1713,2344.13,-117.695807,34.367555
1714,2344.54,-117.695954,34.36764
1715,2353.15,-117.696491,34.367792
1716,2368.04,-117.696909,34.368071
1717,2364.77,-117.697112,34.368042
1718,2360.67,-117.69733,34.368128
1719,2357.39,-117.697782,34.368161
1720,2356.13,-117.697943,34.368106
1721,2358.39,-117.698191,34.368165
1722,2356.24,-117.698485,34.368347
1723,2356.61,-117.698532,34.368414
1724,2353.36,-117.698877,34.368683
1725,2351.77,-117.698924,34.368789
1726,2347.72,-117.698875,34.369005
1727,2345.62,-117.698898,34.369102
1728,2344.5,-117.698973,34.369163
1729,2343.13,-117.699109,34.369163
1730,2342.54,-117.699154,34.36913
1731,2338.53,-117.699351,34.368756
1732,2332.86,-117.699589,34.368484
1733,2328.96,-117.69975,34.368392
1734,2322.95,-117.699876,34.368371
1735,2321.23,-117.699913,34.368411
1736,2315.13,-117.699963,34.368701
1737,2307.11,-117.700193,34.369004
1738,2302.13,-117.700376,34.369356
1739,2301.29,-117.700471,34.369389
1740,2294.96,-117.700586,34.369578
1741,2289.04,-117.700421,34.370459
1742,2276.64,-117.7003,34.371625
1743,2273.65,-117.700311,34.371743
1744,2271.38,-117.70041,34.3718
1745,2272.01,-117.700517,34.371707
1746,2268.72,-117.701224,34.371314
1747,2261.95,-117.70146,34.371217
1748,2256.02,-117.701597,34.371214
1749,2250.83,-117.701888,34.371031
1750,2246.87,-117.702051,34.370975
1751,2251.5,-117.70227,34.370742
1752,2252.95,-117.702393,34.370661
1753,2250.34,-117.70275,34.370595
1754,2250.66,-117.702968,34.370489
1755,2248.16,-117.70313,34.370463
1756,2256.18,-117.703989,34.370446
1757,2255.52,-117.704128,34.370472
1758,2254.51,-117.704329,34.37058
1759,2253.34,-117.704819,34.370993
1760,2250.17,-117.705126,34.371094
1761,2250.09,-117.705352,34.371281
1762,2250.95,-117.705345,34.371324
1763,2251.72,-117.705653,34.371543
1764,2254.77,-117.705829,34.37184
1765,2256.98,-117.706032,34.371987
1766,2258.09,-117.706152,34.37202
1767,2258.68,-117.706487,34.372025
1768,2257.28,-117.70695,34.372108
1769,2260.01,-117.708023,34.372406
1770,2259,-117.708126,34.372406
1771,2259.34,-117.708447,34.372478
1772,2260.02,-117.708849,34.372629
1773,2258.57,-117.708988,34.372635
1774,2250.95,-117.709385,34.372581
1775,2244.46,-117.709743,34.372467
1776,2247,-117.709909,34.37233
1777,2247.35,-117.710163,34.372362
1778,2247.35,-117.710389,34.372441
1779,2248.06,-117.710549,34.372571
1780,2249.69,-117.710637,34.372581
1781,2253.47,-117.710817,34.372464
1782,2254.25,-117.710908,34.372446
1783,2254.95,-117.710968,34.372495
1784,2256.34,-117.711038,34.372637
1785,2257.02,-117.711069,34.372969
1786,2257.28,-117.711127,34.373079
1787,2264.58,-117.71154,34.373357
1788,2272.39,-117.711892,34.373489
1789,2278.17,-117.712087,34.373599
1790,2283.9,-117.712284,34.373887
1791,2284.34,-117.712422,34.374022
1792,2276.84,-117.713474,34.374333
1793,2278.2,-117.713839,34.374424
1794,2276.7,-117.714102,34.374451
1795,2272.71,-117.714579,34.374642
1796,2272.48,-117.714724,34.374742
1797,2273.89,-117.714831,34.374876
1798,2271.99,-117.715004,34.375178
1799,2263.47,-117.715089,34.374728
1800,2261.75,-117.715063,34.374607
1801,2260.04,-117.714763,34.37433
1802,2256.5,-117.7148,34.374143
1803,2255.59,-117.714868,34.37414
1804,2254.64,-117.715015,34.374225
1805,2253.4,-117.715185,34.374211
1806,2241.47,-117.715832,34.374339
1807,2235.07,-117.716047,34.374331
1808,2235.07,-117.716259,34.37423
1809,2238.46,-117.716515,34.374203
1810,2248.53,-117.717875,34.374332
1811,2245.56,-117.718369,34.374663
1812,2246.62,-117.718582,34.374781
1813,2245.2,-117.718767,34.374838
1814,2246.61,-117.719456,34.375306
1815,2245.63,-117.719643,34.375483
1816,2244.75,-117.719653,34.375454
1817,2243.89,-117.719706,34.375476
1818,2239.82,-117.720049,34.375844
1819,2243,-117.720252,34.376015
1820,2244.35,-117.720413,34.376046
1821,2245.66,-117.720605,34.376154
1822,2234.49,-117.72132,34.376203
1823,2232.47,-117.721415,34.376246
1824,2228.16,-117.721653,34.376279
1825,2226.61,-117.721817,34.376272
1826,2226.41,-117.722048,34.376336
1827,2231.28,-117.722255,34.37636
1828,2236.92,-117.722453,34.376578
1829,2238.51,-117.722491,34.376674
1830,2241.85,-117.72238,34.377094
1831,2247.2,-117.722409,34.377348
1832,2254.38,-117.722306,34.377834
1833,2257.38,-117.722352,34.378006
1834,2255.25,-117.722492,34.377991
1835,2252.84,-117.72263,34.377936
1836,2247.05,-117.723035,34.377644
1837,2240.73,-117.723435,34.377478
1838,2242.24,-117.723506,34.377372
1839,2242.25,-117.723732,34.377353
1840,2244.56,-117.723917,34.377442
1841,2246.38,-117.724048,34.377567
1842,2246.81,-117.724119,34.37769
1843,2242.79,-117.724235,34.378134
1844,2246.65,-117.724381,34.37827
1845,2247.47,-117.724422,34.378354
1846,2244.98,-117.724282,34.378727
1847,2248.47,-117.724313,34.378811
1848,2249.33,-117.724272,34.378863
1849,2247.77,-117.723963,34.37892
1850,2248.66,-117.723814,34.379164
1851,2247.96,-117.723781,34.379293
1852,2247.22,-117.723889,34.379602
1853,2247.23,-117.724122,34.379835
1854,2248.25,-117.724315,34.379979
1855,2250.46,-117.724577,34.380033
1856,2253.03,-117.725232,34.379886
1857,2249.47,-117.725651,34.379884
1858,2242.73,-117.72611,34.379705
1859,2241.68,-117.726579,34.379471
1860,2239.41,-117.72672,34.379427
1861,2234.81,-117.726908,34.379429
1862,2236.31,-117.727317,34.379829
1863,2235.51,-117.727328,34.379908
1864,2229.02,-117.727273,34.380139
1865,2228.63,-117.727346,34.380214
1866,2240.83,-117.727633,34.380338
1867,2242.71,-117.727686,34.380475
1868,2235.5,-117.727564,34.380786
1869,2230.98,-117.727556,34.380948
1870,2230.1,-117.72792,34.381187
1871,2228.63,-117.728191,34.381176
1872,2229.69,-117.728925,34.38098
1873,2225.89,-117.729039,34.380993
1874,2227.99,-117.72919,34.380943
1875,2228.54,-117.729331,34.380953
1876,2228.43,-117.729647,34.3811
1877,2229.96,-117.729601,34.381
1878,2232.08,-117.729522,34.380924
1879,2233.51,-117.729529,34.380894
1880,2235.26,-117.729638,34.380912
1881,2241.41,-117.729821,34.381069
1882,2244.14,-117.73008,34.381555
1883,2252.73,-117.730546,34.382024
1884,2256.96,-117.73073,34.382162
1885,2259.79,-117.730925,34.382211
1886,2263.14,-117.731182,34.38219
1887,2269.51,-117.73154,34.38208
1888,2268.23,-117.731905,34.382169
1889,2270.11,-117.732062,34.382152
1890,2269.53,-117.732122,34.382178
1891,2272.47,-117.73239,34.382181
1892,2269.36,-117.73259,34.382272
1893,2273.26,-117.732841,34.382316
1894,2277.68,-117.733143,34.382448
1895,2276.39,-117.733345,34.382654
1896,2277.51,-117.733564,34.382762
1897,2279.64,-117.733611,34.382743
1898,2274.27,-117.733666,34.382829
1899,2269.61,-117.733961,34.383062
1900,2270.55,-117.734167,34.383064
1901,2259.72,-117.73445,34.383108
1902,2258.34,-117.734685,34.383089
1903,2257.76,-117.73485,34.383286
1904,2249.06,-117.735033,34.383638
1905,2252.29,-117.735314,34.383718
1906,2253.8,-117.735687,34.383735
1907,2250.88,-117.736076,34.383891
1908,2257.16,-117.736377,34.38396
1909,2256.67,-117.736727,34.383967
1910,2255.91,-117.736799,34.383943
1911,2258.6,-117.736933,34.383453
1912,2256.78,-117.737019,34.383374
1913,2255.95,-117.73776,34.383112
1914,2263.2,-117.738046,34.382781
1915,2261.84,-117.73827,34.382657
1916,2259.53,-117.73836,34.382652
1917,2252.56,-117.738506,34.382829
1918,2253.38,-117.738561,34.382825
1919,2255.32,-117.738601,34.382787
1920,2256.79,-117.738688,34.382835
1921,2258.22,-117.738866,34.383006
1922,2256.57,-117.738919,34.383126
1923,2256.86,-117.738994,34.383201
1924,2259.25,-117.739066,34.383206
1925,2259.1,-117.739391,34.383481
1926,2261.04,-117.739556,34.383513
1927,2262.98,-117.739981,34.383409
1928,2259.07,-117.74007,34.383477
1929,2257.88,-117.740129,34.38346
1930,2263.12,-117.740257,34.383078
1931,2262.96,-117.740354,34.382907
1932,2257.82,-117.740532,34.382694
1933,2254.6,-117.740672,34.382602
1934,2256.02,-117.740844,34.382565
1935,2254.84,-117.74105,34.382641
1936,2257.53,-117.741241,34.382621
1937,2260.06,-117.741391,34.382427
1938,2266.03,-117.741432,34.382037
1939,2257.51,-117.741765,34.381809
1940,2258.11,-117.741954,34.381738
1941,2258.39,-117.742376,34.381849
1942,2260.73,-117.742637,34.381828
1943,2261.52,-117.743211,34.381438
1944,2265.54,-117.743738,34.381228
1945,2269.67,-117.744077,34.381145
1946,2269.43,-117.744247,34.381151
1947,2263.69,-117.74474,34.381289
1948,2265.96,-117.744832,34.381289
1949,2264.93,-117.744914,34.381329
1950,2267.64,-117.74499,34.381305
1951,2268.09,-117.745145,34.381334
1952,2273.83,-117.745328,34.381299
1953,2271.54,-117.745493,34.38137
1954,2274.27,-117.745727,34.381394
1955,2265.67,-117.745922,34.38156
1956,2265.26,-117.746145,34.381693
1957,2268.64,-117.746422,34.381995
1958,2269.22,-117.746647,34.382159
1959,2273.63,-117.746945,34.382098
1960,2278.12,-117.74732,34.381932
1961,2276.36,-117.747395,34.38195
1962,2263.19,-117.747645,34.382162
1963,2262.31,-117.747739,34.382205
1964,2268.47,-117.748114,34.38224
1965,2268.81,-117.748434,34.382309
1966,2265.6,-117.748683,34.382395
1967,2270.68,-117.749143,34.382242
1968,2273.25,-117.749426,34.381962
1969,2272.59,-117.749475,34.38196
1970,2273.48,-117.749532,34.381839
1971,2271.73,-117.749732,34.381575
1972,2266.8,-117.749949,34.381375
1973,2264.26,-117.7501,34.381294
1974,2263.24,-117.750128,34.381202
1975,2254.35,-117.750185,34.380353
1976,2247.98,-117.750314,34.379655
1977,2243.69,-117.750416,34.379332
1978,2233.91,-117.750502,34.378667
1979,2231.21,-117.750487,34.378529
1980,2228.15,-117.750198,34.378225
1981,2214.68,-117.750209,34.377855
1982,2206.57,-117.749996,34.377696
1983,2203.77,-117.749937,34.377559
1984,2203.8,-117.749877,34.377527
1985,2204.11,-117.749829,34.377535
1986,2204.54,-117.749816,34.377565
1987,2204.84,-117.749774,34.377564
1988,2206.78,-117.749694,34.37762
1989,2190.09,-117.749166,34.377405
1990,2188.52,-117.748989,34.377306
1991,2179.41,-117.748711,34.377351
1992,2176.77,-117.748621,34.377301
1993,2172,-117.748466,34.3771
1994,2174.34,-117.748492,34.376919
1995,2170.42,-117.748439,34.376817
1996,2168.05,-117.748393,34.376587
1997,2163.21,-117.748251,34.376503
1998,2157.94,-117.74811,34.376461
1999,2150.7,-117.747846,34.376218
2000,2150.39,-117.747787,34.376096
2001,2148.66,-117.747722,34.376053
2002,2149.05,-117.747703,34.375961
2003,2147.81,-117.747658,34.375933
2004,2150.09,-117.747683,34.375521
2005,2144.64,-117.747609,34.375236
2006,2141.7,-117.747618,34.375065
2007,2135.81,-117.747554,34.374952
2008,2130.76,-117.747473,34.3749
2009,2129.58,-117.747414,34.374947
2010,2130.07,-117.747352,34.375098
2011,2122.48,-117.747305,34.374853
2012,2119.82,-117.747425,34.374631
2013,2120.25,-117.747689,34.374405
2014,2117.28,-117.747708,34.374271
2015,2108.37,-117.747644,34.373845
2016,2105.39,-117.747647,34.37367
2017,2103.48,-117.747681,34.373581
2018,2099.31,-117.747785,34.373438
2019,2096.48,-117.747905,34.37338
2020,2091.4,-117.748216,34.373336
2021,2091.28,-117.748269,34.373353
2022,2084.87,-117.748476,34.373294
2023,2085.2,-117.748522,34.373333
2024,2082.01,-117.748637,34.373348
2025,2077.38,-117.748937,34.373759
2026,2078.46,-117.748966,34.373948
2027,2076.15,-117.749054,34.374076
2028,2070.39,-117.749148,34.374032
2029,2069.9,-117.749165,34.374046
2030,2073.09,-117.749209,34.37419
2031,2067.51,-117.749292,34.374143
2032,2065.31,-117.749428,34.374244
2033,2058.21,-117.749526,34.374155
2034,2059.74,-117.74952,34.374196
2035,2058.66,-117.749582,34.374224
2036,2063.78,-117.74964,34.374346
2037,2059.89,-117.749749,34.374327
2038,2062.96,-117.749778,34.374384
2039,2063.07,-117.74984,34.374409
2040,2059.51,-117.749947,34.374389
2041,2057.44,-117.750083,34.374405
2042,2058.49,-117.750194,34.37448
2043,2061.28,-117.750234,34.374544
2044,2061.71,-117.75027,34.374564
2045,2060.57,-117.750336,34.37455
2046,2063.05,-117.750394,34.374585
2047,2064.08,-117.750451,34.374577
2048,2063.36,-117.750535,34.374514
2049,2050.6,-117.750736,34.374211
2050,2043.68,-117.750908,34.37402
2051,2042.71,-117.750959,34.374012
2052,2042.38,-117.75117,34.374143
2053,2046.52,-117.751434,34.374248
2054,2040.36,-117.751494,34.374151
2055,2036.26,-117.75165,34.374132
2056,2031.68,-117.751554,34.374018
2057,2030.7,-117.751486,34.373989
2058,2027.8,-117.751553,34.373952
2059,2025.41,-117.751502,34.373897
2060,2026.27,-117.751317,34.37388
2061,2024.5,-117.751341,34.373853
2062,2019.69,-117.751487,34.373765
2063,2016.92,-117.751593,34.373757
2064,2017.58,-117.751644,34.373791
2065,2013.53,-117.751908,34.373772
2066,2008.83,-117.752098,34.373659
2067,2004.98,-117.752437,34.373513
2068,2005.84,-117.752455,34.373353
2069,2006.38,-117.752342,34.373201
2070,2006.8,-117.752351,34.373175
2071,2005.3,-117.752285,34.373293
2072,2003.05,-117.752086,34.373007
2073,2010.42,-117.752335,34.372936
2074,2011.49,-117.752653,34.373056
2075,2012.12,-117.752699,34.373024
2076,2018.49,-117.752738,34.372829
2077,2026.18,-117.752821,34.372698
2078,2029.18,-117.752891,34.372653
2079,2029.65,-117.753008,34.372678
2080,2035.82,-117.753171,34.372612
2081,2037.21,-117.753277,34.372633
2082,2035.25,-117.753386,34.372727
2083,2038.16,-117.753459,34.372718
2084,2036.51,-117.753513,34.372761
2085,2040.84,-117.753659,34.372761
2086,2042.98,-117.753902,34.372864
2087,2046.83,-117.753888,34.372799
2088,2057.2,-117.753466,34.37241
2089,2055.5,-117.753213,34.372324
2090,2067.87,-117.753019,34.37193
2091,2064.42,-117.752865,34.371799
2092,2074.03,-117.753153,34.371948
2093,2074.02,-117.753272,34.372046
2094,2081.66,-117.753698,34.372182
2095,2080.98,-117.753762,34.372242
2096,2082.53,-117.753938,34.372296
2097,2082.05,-117.754033,34.372359
2098,2087.94,-117.754546,34.372519
2099,2089.93,-117.754581,34.372507
2100,2088.73,-117.754772,34.372591
2101,2093.69,-117.755239,34.372669
2102,2100.67,-117.755578,34.372671
2103,2101.21,-117.755779,34.372722
2104,2105.84,-117.756055,34.372725
2105,2109.41,-117.755716,34.372566
2106,2114.78,-117.755584,34.37247
2107,2117.81,-117.755253,34.37237
2108,2123.55,-117.75501,34.372242
2109,2129.67,-117.75481,34.372084
2110,2131.38,-117.754593,34.371994
2111,2139.52,-117.754127,34.371589
2112,2141.4,-117.75408,34.371483
2113,2145.64,-117.754078,34.371234
2114,2147.81,-117.754135,34.370915
2115,2152.89,-117.754213,34.370773
2116,2153.79,-117.754226,34.370623
2117,2157.63,-117.754274,34.370682
2118,2161.21,-117.754322,34.370856
2119,2162.24,-117.754381,34.371233
2120,2161.39,-117.754467,34.371383
2121,2166.29,-117.754746,34.371523
2122,2168.52,-117.75497,34.371573
2123,2171.78,-117.75512,34.371572
2124,2174.87,-117.755655,34.371655
2125,2182.62,-117.75616,34.371602
2126,2188.71,-117.755529,34.371435
2127,2195.41,-117.755118,34.371227
2128,2202.48,-117.755375,34.371249
2129,2199.44,-117.755557,34.371322
2130,2209.66,-117.756162,34.371272
2131,2212.1,-117.756352,34.371288
2132,2217.53,-117.756189,34.371188
2133,2221.32,-117.755669,34.371061
2134,2224.8,-117.755565,34.370977
2135,2229.82,-117.755532,34.370866
2136,2241.67,-117.755603,34.370541
2137,2240.57,-117.755485,34.370196
2138,2250.06,-117.755732,34.370399
2139,2247.57,-117.755835,34.370696
2140,2245.86,-117.755902,34.370785
2141,2252.34,-117.756453,34.370815
2142,2253.23,-117.756467,34.370802
2143,2254.92,-117.756356,34.37074
2144,2253.41,-117.75616,34.370707
2145,2254.41,-117.756059,34.370648
2146,2268.25,-117.756088,34.370423
2147,2270.67,-117.755945,34.370104
2148,2274.22,-117.756001,34.370094
2149,2280.04,-117.756175,34.370236
2150,2279.41,-117.756278,34.370368
2151,2280,-117.756428,34.370447
2152,2281.37,-117.75659,34.370494
2153,2285.78,-117.756814,34.370487
2154,2285.51,-117.756618,34.370446
2155,2287.23,-117.756513,34.370378
2156,2293.72,-117.756374,34.370112
2157,2300.45,-117.756298,34.3698
2158,2303.24,-117.756354,34.369818
2159,2303.45,-117.756451,34.369978
2160,2302.86,-117.756698,34.370199
2161,2315.19,-117.757201,34.370268
2162,2310.09,-117.757435,34.370403
2163,2318.09,-117.757819,34.370346
2164,2315.64,-117.758355,34.370365
2165,2316.84,-117.758498,34.370314
2166,2329.48,-117.758819,34.370121
2167,2331.06,-117.758631,34.37012
2168,2329.22,-117.758392,34.370166
2169,2331.07,-117.758197,34.370151
2170,2333.63,-117.758058,34.37011
2171,2339.19,-117.757929,34.370019
2172,2342.38,-117.757546,34.369891
2173,2346.79,-117.757371,34.369778
2174,2350.07,-117.757336,34.369698
2175,2363.22,-117.757373,34.369197
2176,2361.76,-117.757352,34.368936
2177,2364.69,-117.757389,34.368815
2178,2364.69,-117.757374,34.368757
2179,2369.38,-117.757426,34.368646
2180,2371.56,-117.757473,34.368662
2181,2375.43,-117.757575,34.36878
2182,2376.46,-117.757655,34.36902
2183,2374.46,-117.757832,34.369307
2184,2381.91,-117.758273,34.369246
2185,2389.27,-117.758575,34.369142
2186,2390.99,-117.758751,34.369144
2187,2390.3,-117.758897,34.369178
2188,2392.5,-117.759133,34.369144
2189,2394.59,-117.759303,34.369083
2190,2398.1,-117.759819,34.369051
2191,2402.47,-117.760033,34.36895
2192,2406.23,-117.760354,34.368854
2193,2407.61,-117.760348,34.368834
2194,2406.64,-117.760223,34.368852
2195,2411.24,-117.760085,34.368819
2196,2409.6,-117.759821,34.368871
2197,2412.33,-117.759613,34.368813
2198,2423.08,-117.759244,34.36864
2199,2423.28,-117.758947,34.368615
2200,2423.99,-117.758891,34.368586
2201,2425.07,-117.758822,34.368528
2202,2427.73,-117.758788,34.368426
2203,2443.65,-117.758676,34.367645
2204,2446.47,-117.758788,34.367728
2205,2447.61,-117.758994,34.367973
2206,2451.86,-117.759105,34.368013
2207,2452.56,-117.759347,34.36817
2208,2453.36,-117.759446,34.36818
2209,2457.03,-117.759863,34.368114
2210,2459.41,-117.760011,34.368058
2211,2458.36,-117.760098,34.368062
2212,2466.83,-117.760514,34.367912
2213,2471.63,-117.760839,34.367841
2214,2471.7,-117.76098,34.367848
2215,2474.07,-117.761238,34.367709
2216,2475.76,-117.761326,34.367621
2217,2475.96,-117.761425,34.367577
