elev,xcoord,ycoord,id,dist,dist_total
1507.97,-118.245552,35.254625,3287,883.063129971,2353405.56509381
1471.11,-118.25033,35.261552,3288,766.184546338,2354171.74964015
1535.66,-118.248568,35.268305,3289,509.329992674,2354681.07963282
1531.97,-118.247074,35.27273,3290,509.329992674,2355190.4096255
1559.15,-118.253984,35.279422,3291,972.856860326,2356163.26648582
1583.12,-118.26338,35.281468,3292,898.296502726,2357061.56298855
1638.86,-118.270544,35.28704,3293,898.296502726,2357959.85949127
1611.76,-118.268279,35.296782,3294,890.548815843,2358850.40830712
1557.67,-118.267918,35.304803,3295,890.548815842,2359740.95712296
1625.87,-118.268434,35.315671,3296,1206.677884136,2360947.6350071
1747.79,-118.274286,35.328603,3297,1084.941655008,2362032.5766621
1707.57,-118.282828,35.335432,3298,789.683289768,2362822.25995187
1815.15,-118.283323,35.342539,3299,789.683289768,2363611.94324164
1853.59,-118.295587,35.349374,3300,1070.435672479,2364682.37891412
1768.39,-118.299197,35.358557,3301,948.622995762,2365631.00190988
1725.33,-118.293434,35.365686,3302,835.751402231,2366466.75331211
1830.4,-118.292964,35.373209,3303,835.751402231,2367302.50471434
1917.89,-118.294309,35.381475,3304,812.105857507,2368114.61057185
1965.03,-118.299459,35.387457,3305,812.105857508,2368926.71642936
1968.42,-118.299917,35.396964,3306,775.000512955,2369701.71694231
2002.91,-118.305606,35.402169,3307,699.141692348,2370400.85863466
1991.04,-118.306323,35.408443,3308,699.141692348,2371100.00032701
2053.78,-118.304633,35.417535,3309,769.821119704,2371869.82144671
2024.53,-118.305049,35.424465,3310,769.821119703,2372639.64256641
1950.34,-118.30837,35.431377,3311,807.198360505,2373446.84092692
1916.5,-118.310798,35.438376,3312,807.198360505,2374254.03928742
1905.35,-118.315088,35.445981,3313,591.589011505,2374845.62829893
1917.36,-118.314488,35.451291,3314,591.589011505,2375437.21731043
1952.75,-118.29941,35.454006,3315,1339.15792564,2376776.37523607
2040.82,-118.285705,35.458472,3316,892.208756903,2377668.58399298
1993.68,-118.275994,35.457231,3317,892.208756903,2378560.79274988
1927.33,-118.263558,35.45416,3318,848.556888542,2379409.34963842
1866.81,-118.254508,35.456075,3319,649.092623973,2380058.4422624
1804.29,-118.247817,35.454014,3320,649.092623973,2380707.53488637
1690.88,-118.239594,35.456618,3321,800.371571694,2381507.90645806
1571.22,-118.229477,35.454152,3322,833.740834599,2382341.64729266
1503.73,-118.221813,35.450013,3323,788.598459373,2383130.24575203
1437.89,-118.21417,35.453392,3324,683.859149337,2383814.10490137
1393.04,-118.206637,35.453424,3325,683.859149337,2384497.96405071
1499.73,-118.192634,35.451262,3326,1293.689957568,2385791.65400828
1606.59,-118.172859,35.457771,3327,1028.937604888,2386820.59161316
1626.19,-118.16489,35.464366,3328,1028.937604888,2387849.52921805
1610.76,-118.15016,35.46418,3329,1096.174299116,2388945.70351717
1671.79,-118.145967,35.473445,3330,1096.174299115,2390041.87781628
1667.31,-118.147418,35.48545,3331,1048.006315399,2391089.88413168
1678.8,-118.139313,35.492179,3332,1048.006315399,2392137.89044708
1695.26,-118.131662,35.506918,3333,1256.324725115,2393394.2151722
1812.17,-118.126958,35.517568,3334,1256.324725115,2394650.53989731
1750.61,-118.129541,35.529423,3335,1335.981312103,2395986.52120941
1756.57,-118.137442,35.539039,3336,1221.132716696,2397207.65392611
1664.5,-118.13875,35.549993,3337,1221.132716696,2398428.78664281
1699.37,-118.126254,35.556817,3338,614.71648812,2399043.50313093
1885.68,-118.120128,35.554443,3339,614.716488119,2399658.21961905
2038.42,-118.120106,35.561617,3340,698.967608671,2400357.18722772
2127.98,-118.123744,35.567171,3341,698.967608671,2401056.15483639
2046.83,-118.130433,35.576662,3342,377.290160779,2401433.44499717
1946.54,-118.129935,35.580039,3343,377.290160779,2401810.73515795
1903.92,-118.12418,35.583854,3344,671.764981407,2402482.50013935
1956.5,-118.120843,35.590344,3345,717.217329364,2403199.71746872
1962.83,-118.119628,35.596732,3346,717.217329364,2403916.93479808
1988.4,-118.124326,35.601755,3347,474.270825424,2404391.2056235
1964.95,-118.120633,35.604783,3348,474.270825424,2404865.47644893
2037.72,-118.113144,35.614441,3349,1268.300941053,2406133.77738998
2057.28,-118.097925,35.61967,3350,1495.859956038,2407629.63734602
2035.43,-118.080335,35.620532,3351,896.78860448,2408526.4259505
2110.83,-118.07916,35.628558,3352,896.788604479,2409423.21455498
2083.71,-118.069122,35.634849,3353,1000.909385037,2410424.12394002
2102.54,-118.058577,35.632153,3354,979.899518212,2411404.02345823
2009.59,-118.04976,35.63727,3355,841.008358117,2412245.03181634
1922,-118.051936,35.644639,3356,841.008358118,2413086.04017446
1787.85,-118.056619,35.657154,3357,768.215144772,2413854.25531923
1665.45,-118.048298,35.655802,3358,768.215144772,2414622.47046401
1557.88,-118.03862,35.659076,3359,913.561268821,2415536.03173283
1586.18,-118.030858,35.664336,3360,345.891388888,2415881.92312172
1604.57,-118.027357,35.663089,3361,345.891388888,2416227.8145106
1757.62,-118.01612,35.670317,3362,810.001301468,2417037.81581207
1882.9,-118.016187,35.677617,3363,810.001301468,2417847.81711354
1922.93,-118.006008,35.683513,3364,645.730450386,2418493.54756393
1990.91,-118.000121,35.686799,3365,645.730450386,2419139.27801431
1990.11,-117.98631,35.694286,3366,1002.337327623,2420141.61534193
2063.95,-117.984749,35.70323,3367,834.892704947,2420976.50804688
2140.51,-117.984741,35.710755,3368,834.892704947,2421811.40075183
2228.42,-117.991629,35.716047,3369,806.951890465,2422618.35264229
2173.2,-117.997032,35.721833,3370,806.951890465,2423425.30453276
2082.99,-118.004542,35.728774,3371,497.443223707,2423922.74775647
1954.86,-118.009183,35.731178,3372,491.540707324,2424414.28846379
1824.86,-118.011808,35.735057,3373,491.540707324,2424905.82917111
1741.91,-118.016574,35.740415,3374,734.360858409,2425640.19002952
1668.31,-118.023497,35.742971,3375,687.396264831,2426327.58629435
1558.15,-118.033372,35.74535,3376,770.419588164,2427098.00588252
1663.61,-118.036207,35.751898,3377,693.971669392,2427791.97755191
1763.54,-118.038034,35.757973,3378,693.971669392,2428485.9492213
1680.86,-118.042531,35.762927,3379,683.820089864,2429169.76931117
1623.3,-118.03294,35.764328,3380,689.746502918,2429859.51581408
1555.59,-118.028002,35.769066,3381,482.268440802,2430341.78425489
1594.79,-118.029865,35.773139,3382,482.268440802,2430824.05269569
1693.89,-118.027213,35.776952,3383,486.269176973,2431310.32187266
1790.79,-118.020703,35.773235,3384,363.63335028,2431673.95522294
1906.54,-118.013945,35.77324,3385,637.171799196,2432311.12702214
2000.2,-118.019805,35.77643,3386,363.63335028,2432674.76037242
2069.73,-118.015736,35.782255,3387,743.660077714,2433418.42045013
2119.86,-118.006365,35.780457,3388,908.120344422,2434326.54079455
2099.52,-118.007629,35.788577,3389,908.120344422,2435234.66113898
2079.79,-118.008921,35.800162,3390,805.358299435,2436040.01943841
2041.63,-118.012124,35.806935,3391,429.218816857,2436469.23825527
1938.23,-118.010151,35.810454,3392,429.218816857,2436898.45707212
1826.65,-118.016731,35.817382,3393,971.860289172,2437870.3173613
1772.5,-118.026432,35.820028,3394,924.615382769,2438794.93274407
1765.43,-118.03567,35.825575,3395,1003.590317843,2439798.52306191
1718.82,-118.041185,35.833426,3396,733.24520875,2440531.76827066
1750.35,-118.045912,35.838798,3397,733.24520875,2441265.01347941
1805.59,-118.05224,35.842656,3398,714.208644986,2441979.22212439
1942.25,-118.059758,35.849053,3399,1022.900427357,2443002.12255175
2017.38,-118.063266,35.857819,3400,953.083046679,2443955.20559843
2138.74,-118.064573,35.866342,3401,464.835684509,2444420.04128294
2231.4,-118.064387,35.870529,3402,464.835684509,2444884.87696745
2303.38,-118.068985,35.879643,3403,1093.13892904,2445978.01589649
2387.27,-118.078718,35.888114,3404,1003.329120808,2446981.3450173
2420.08,-118.089602,35.889937,3405,1003.329120808,2447984.6741381
2282.55,-118.104296,35.89531,3406,1090.384751902,2449075.05889001
2192.65,-118.114396,35.900699,3407,871.924209317,2449946.98309932
2102.06,-118.122267,35.905253,3408,583.313766372,2450530.2968657
2060.37,-118.125556,35.909778,3409,583.313766372,2451113.61063207
1979.01,-118.13092,35.915971,3410,840.536094481,2451954.14672655
1856.97,-118.141983,35.923065,3411,792.205663292,2452746.35238984
1801.13,-118.149095,35.927251,3412,792.205663292,2453538.55805313
1782.61,-118.150078,35.936573,3413,1038.220733584,2454576.77878672
1791.7,-118.150732,35.946259,3414,1076.369757135,2455653.14854385
1795.57,-118.150597,35.956769,3415,1166.199685515,2456819.34822937
1789.91,-118.152637,35.969073,3416,1199.164670866,2458018.51290023
1754.64,-118.154663,35.979754,3417,1199.164670866,2459217.6775711
1809.19,-118.147279,35.990853,3418,1400.005050068,2460617.68262117
1817.15,-118.140357,36.002531,3419,1229.858327287,2461847.54094845
1852.8,-118.133045,36.011888,3420,1004.774772054,2462852.31572051
1827.03,-118.133692,36.020929,3421,1004.774772055,2463857.09049256
1838.46,-118.133393,36.034985,3422,1559.968879802,2465417.05937236
1870.1,-118.129504,36.050942,3423,1737.5466691,2467154.60604146
1886.37,-118.12949,36.066601,3424,1104.304830207,2468258.91087167
1913.71,-118.12704,36.076353,3425,1104.304830208,2469363.21570188
1995.98,-118.123665,36.08695,3426,885.618703698,2470248.83440558
2066.87,-118.119502,36.094181,3427,721.789466133,2470970.62387171
2090.29,-118.119511,36.100686,3428,721.789466133,2471692.41333784
2132.29,-118.118776,36.107208,3429,726.732578657,2472419.1459165
2176.59,-118.124277,36.110845,3430,638.956395892,2473058.10231239
2243.26,-118.128768,36.117373,3431,829.476746983,2473887.57905937
2310.4,-118.133935,36.126884,3432,1153.378439943,2475040.95749932
2461.86,-118.140204,36.139334,3433,1492.293073434,2476533.25057275
2428.69,-118.146547,36.156727,3434,903.601160878,2477436.85173363
2500.87,-118.144052,36.164615,3435,903.601160878,2478340.45289451
2537.94,-118.135917,36.170007,3436,945.346064102,2479285.79895861
2421.32,-118.133974,36.179612,3437,909.307209115,2480195.10616772
2406.17,-118.134235,36.187804,3438,909.307209115,2481104.41337684
2457.46,-118.136219,36.196866,3439,1021.284097019,2482125.69747386
2495.96,-118.136788,36.208549,3440,1297.364618781,2483423.06209264
2598.37,-118.136547,36.220364,3441,791.852069377,2484214.91416202
2734.23,-118.132607,36.226746,3442,439.200403241,2484654.11456526
2834.42,-118.128058,36.22819,3443,439.200403241,2485093.3149685
2949.46,-118.122015,36.231574,3444,660.412484735,2485753.72745323
3064.94,-118.117347,36.236776,3445,713.66345043,2486467.39090366
3169,-118.126773,36.249119,3446,1255.329229442,2487722.7201331
3217.15,-118.12687,36.260432,3447,924.892977699,2488647.6131108
3084.37,-118.135308,36.265204,3448,924.892977699,2489572.5060885
2950.44,-118.139982,36.277776,3449,1274.233168407,2490846.73925691
2832.23,-118.136984,36.289,3450,1007.400023862,2491854.13928077
2756.1,-118.130631,36.296481,3451,889.503148199,2492743.64242897
2746.66,-118.12452,36.302789,3452,889.503148199,2493633.14557717
2742.03,-118.126457,36.311505,3453,982.644334756,2494615.78991193
2740.34,-118.131732,36.323756,3454,619.596017592,2495235.38592952
2877.86,-118.132988,36.329247,3455,619.596017592,2495854.98194711
2943.6,-118.132978,36.336015,3456,750.990640901,2496605.97258801
3027.38,-118.129468,36.343475,3457,800.170165044,2497406.14275305
3132.36,-118.1252,36.349806,3458,821.312555844,2498227.4553089
3209.85,-118.124972,36.357205,3459,730.818871103,2498958.27418
3250.46,-118.129446,36.362708,3460,730.818871103,2499689.0930511
3181.22,-118.142062,36.369067,3461,1411.538980982,2501100.63203209
3196.69,-118.150045,36.380027,3462,1290.030807706,2502390.66283979
3091.94,-118.15981,36.38856,3463,1169.583345882,2503560.24618568
3082.44,-118.15415,36.398055,3464,1069.596076633,2504629.84226231
2979.47,-118.150441,36.407216,3465,1069.596076633,2505699.43833894
2945.64,-118.138667,36.413878,3466,1289.117226846,2506988.55556579
3007.6,-118.147573,36.424257,3467,721.523184523,2507710.07875031
3112.91,-118.154703,36.427272,3468,721.523184523,2508431.60193483
3165.26,-118.164497,36.429404,3469,909.647569872,2509341.2495047
3224.57,-118.178334,36.429384,3470,1240.762697395,2510582.0122021
3269.18,-118.192776,36.432997,3471,1355.676020607,2511937.68822271
3297.07,-118.209894,36.428392,3472,1199.636514713,2513137.32473742
3339.72,-118.220492,36.43499,3473,1066.806395018,2514204.13113244
3383.15,-118.220231,36.444602,3474,981.632429878,2515185.76356232
3402.45,-118.218054,36.453271,3475,981.632429878,2516167.39599219
3478.81,-118.228993,36.455654,3476,1015.627794719,2517183.02378691
3472.39,-118.239801,36.46155,3477,1169.023898728,2518352.04768564
3468.78,-118.251237,36.469671,3478,649.984044882,2519002.03173052
3488.19,-118.257584,36.472505,3479,649.984044882,2519652.01577541
3366.88,-118.273094,36.478806,3480,1451.534381488,2521103.55015689
3356.7,-118.28914,36.480592,3481,1451.534381488,2522555.08453838
3335.59,-118.305325,36.482802,3482,929.603822291,2523484.68836067
3227.53,-118.315442,36.480948,3483,891.743293465,2524376.43165414
3168.05,-118.322128,36.4869,3484,466.856096241,2524843.28775038
3065.38,-118.320079,36.490768,3485,466.856096241,2525310.14384662
2969.63,-118.326869,36.493979,3486,705.019559316,2526015.16340594
2937.74,-118.338413,36.497867,3487,753.997380359,2526769.16078629
3151.37,-118.343668,36.503175,3488,753.997380358,2527523.15816665
3210.47,-118.346365,36.513593,3489,640.803567298,2528163.96173395
3329.28,-118.349045,36.518947,3490,640.803567298,2528804.76530125
3225.13,-118.359572,36.527824,3491,1444.009707009,2530248.77500826
3221.68,-118.365025,36.540069,3492,810.732094207,2531059.50710246
3236.25,-118.361808,36.546899,3493,651.474213155,2531710.98131562
3146.6,-118.35886,36.552266,3494,651.474213155,2532362.45552877
3285.42,-118.361787,36.558882,3495,5.64619155,2532368.10172032
3286.08,-118.361779,36.558933,3496,5.64619155,2532373.74791187
3246.16,-118.368632,36.569297,3497,1303.528276047,2533677.27618792
3317.82,-118.372454,36.58302,3498,961.519968659,2534638.79615658
3246.92,-118.369911,36.591438,3499,700.385590948,2535339.18174753
3252.87,-118.376358,36.595017,3500,700.385590948,2536039.56733848
3352.24,-118.374442,36.61,3501,1102.486781007,2537142.05411948
3485.83,-118.379791,36.61895,3502,1102.486781007,2538244.54090049
3389.53,-118.385436,36.630889,3503,1414.952744278,2539659.49364477
3352.22,-118.387887,36.643486,3504,1414.952744278,2541074.44638905
3508.19,-118.386202,36.65927,3505,1253.222814461,2542327.66920351
3626.69,-118.383534,36.670357,3506,1253.22281446,2543580.89201797
3749.17,-118.378132,36.683682,3507,1003.414801399,2544584.30681937
3875.87,-118.372246,36.691382,3508,632.992471305,2545217.29929067
3917.44,-118.372554,36.697081,3509,632.992471305,2545850.29176198
3760.78,-118.369065,36.703368,3510,621.590331536,2546471.88209351
3618.2,-118.365343,36.7081,3511,621.590331536,2547093.47242505
3481.26,-118.365438,36.71466,3512,728.049472138,2547821.52189719
3353.62,-118.371712,36.718199,3513,684.450607359,2548505.97250455
3227.31,-118.372034,36.729433,3514,1247.006439665,2549752.97894421
3172.51,-118.379134,36.738231,3515,1164.247565836,2550917.22651005
3096.68,-118.3869,36.747537,3516,1244.033304826,2552161.25981487
3006.34,-118.397773,36.755257,3517,1294.837474424,2553456.0972893
2916.01,-118.411509,36.760359,3518,662.35480665,2554118.45209595
3124.32,-118.408269,36.765729,3519,662.35480665,2554780.8069026
3275.63,-118.416175,36.770541,3520,885.089383001,2555665.8962856
3359.62,-118.422765,36.78353,3521,894.817169019,2556560.71345462
3522.98,-118.413309,36.786207,3522,608.011065782,2557168.7245204
3569.02,-118.409225,36.790592,3523,608.011065782,2557776.73558618
3388,-118.407286,36.796824,3524,712.854266633,2558489.58985281
3216.09,-118.402391,36.803295,3525,852.373199638,2559341.96305245
3234.96,-118.399428,36.810597,3526,852.373199637,2560194.33625209
3220.33,-118.407468,36.819515,3527,1222.409964727,2561416.74621682
3140.03,-118.40937,36.83216,3528,1017.737068525,2562434.48328534
3035.03,-118.40738,36.841191,3529,1017.737068525,2563452.22035387
2912.82,-118.412655,36.849281,3530,898.244544611,2564350.46489848
2841.48,-118.418624,36.8558,3531,898.244544611,2565248.70944309
2725.65,-118.425847,36.86655,3532,1021.343115971,2566270.05255906
2617.24,-118.434308,36.872754,3533,705.727447537,2566975.7800066
2689.27,-118.433804,36.879101,3534,705.727447536,2567681.50745413
2783.39,-118.425044,36.886852,3535,1102.857784292,2568784.36523842
2916.08,-118.416546,36.894074,3536,1015.17519874,2569799.54043716
3039.72,-118.407932,36.90006,3537,782.588722625,2570582.12915979
3174.23,-118.40035,36.903615,3538,871.915224473,2571454.04438426
3269.18,-118.397533,36.91114,3539,871.915224473,2572325.95960873
3374.92,-118.393921,36.920952,3540,969.571433714,2573295.53104245
3489.75,-118.402705,36.92611,3541,991.04073994,2574286.57178239
3573.89,-118.410564,36.932429,3542,523.646347196,2574810.21812958
3659.95,-118.412787,36.936797,3543,523.646347196,2575333.86447678
3496.87,-118.421927,36.940597,3544,916.927773235,2576250.79225002
3392.83,-118.432334,36.9469,3545,1161.306773884,2577412.0990239
3310.27,-118.437061,36.959014,3546,947.701121803,2578359.8001457
3196.4,-118.438358,36.96749,3547,637.863030292,2578997.66317599
3062.37,-118.444506,36.97044,3548,637.863030292,2579635.52620629
3166.56,-118.444244,36.981981,3549,1280.97790397,2580916.50411026
3300.66,-118.451517,36.999599,3550,2059.604861306,2582976.10897156
3470.77,-118.460582,37.018205,3551,1505.884938308,2584481.99390987
3572.81,-118.455487,37.031145,3552,466.569101856,2584948.56301173
3659.01,-118.460007,37.033275,3553,466.569101855,2585415.13211358
3503.47,-118.463949,37.036633,3554,511.657102694,2585926.78921628
3332.69,-118.468669,37.04843,3555,1374.927933938,2587301.71715021
3281,-118.480118,37.058731,3556,1057.609917703,2588359.32706792
3224.45,-118.491879,37.060141,3557,733.114854602,2589092.44192252
3133.85,-118.497933,37.055658,3558,343.780003711,2589436.22192623
2994.04,-118.501561,37.05459,3559,343.780003711,2589780.00192994
2788.62,-118.509926,37.05448,3560,744.204032309,2590524.20596225
2725.66,-118.521585,37.05651,3561,1061.190334989,2591585.39629724
2658.32,-118.534666,37.054609,3562,1182.484066507,2592767.88036375
2600.96,-118.552407,37.051765,3563,1442.730142268,2594210.61050601
2553.26,-118.568269,37.05448,3564,978.300915725,2595188.91142174
2450.19,-118.579036,37.052683,3565,978.300915725,2596167.21233746
2514.91,-118.587217,37.061944,3566,1259.273181129,2597426.48551859
2535.67,-118.595475,37.072698,3567,1401.399079164,2598827.88459776
2638.58,-118.594847,37.087294,3568,1395.7315079,2600223.61610566
2703.69,-118.597675,37.099665,3569,935.898311705,2601159.51441736
2766.81,-118.601305,37.107581,3570,935.898311705,2602095.41272907
2848.02,-118.61417,37.113123,3571,1213.547621896,2603308.96035096
3006.14,-118.627792,37.113872,3572,883.484483854,2604192.44483482
3145.58,-118.637727,37.114138,3573,822.268443877,2605014.71327869
3280.09,-118.641982,37.120717,3574,703.757893182,2605718.47117188
3366.5,-118.648632,37.124161,3575,723.252249607,2606441.72342148
3477.73,-118.654694,37.119813,3576,723.252249607,2607164.97567109
3563.19,-118.664896,37.113258,3577,873.084966023,2608038.06063711
3590.09,-118.674598,37.114489,3578,873.084966023,2608911.14560314
3488.09,-118.689149,37.122764,3579,1334.186165185,2610245.33176832
3462.23,-118.698945,37.131875,3580,1334.186165185,2611579.51793351
3380.97,-118.696102,37.146757,3581,1580.882067019,2613160.40000052
3313.45,-118.691683,37.160555,3582,1402.124020067,2614562.52402059
3332.9,-118.694514,37.172984,3583,1008.067241512,2615570.5912621
3255.86,-118.704883,37.17668,3584,448.878372711,2616019.46963481
3147.21,-118.708939,37.174266,3585,448.878372712,2616468.34800753
3023.83,-118.716072,37.175549,3586,649.298194552,2617117.64620208
2984.09,-118.725636,37.182709,3587,1163.07615241,2618280.72235449
2947,-118.738603,37.187269,3588,1257.749296102,2619538.47165059
2904.82,-118.752857,37.189288,3589,1101.838206682,2620640.30985727
2864.32,-118.764701,37.192252,3590,1036.39021361,2621676.70007088
2817.28,-118.774886,37.196815,3591,1036.39021361,2622713.09028449
2780.55,-118.786247,37.195389,3592,684.103476952,2623397.19376144
2613.03,-118.793885,37.194582,3593,684.103476952,2624081.2972384
2568.87,-118.799039,37.200886,3594,836.028827918,2624917.32606631
2536.66,-118.809997,37.208173,3595,1265.027406009,2626182.35347232
2487.53,-118.824734,37.217299,3596,1158.101059213,2627340.45453154
2462.24,-118.833592,37.224961,3597,1158.101059213,2628498.55559075
2433.06,-118.848956,37.222589,3598,1388.725088064,2629887.28067881
2418.4,-118.864896,37.228437,3599,996.801444243,2630884.08212306
2522.41,-118.867743,37.237126,3600,779.964127392,2631664.04625045
2620.72,-118.87084,37.243703,3601,533.92279095,2632197.9690414
2798.82,-118.868637,37.24818,3602,533.922790951,2632731.89183235
2976.11,-118.865022,37.254187,3603,648.261274918,2633380.15310727
3075.42,-118.869658,37.258701,3604,648.261274918,2634028.41438219
3089.73,-118.877726,37.263839,3605,915.101733047,2634943.51611523
3121.63,-118.877136,37.275785,3606,1030.514509866,2635974.0306251
3228.46,-118.874475,37.284823,3607,753.723059071,2636727.75368417
3279.19,-118.872423,37.291414,3608,753.723059071,2637481.47674324
3184.75,-118.874097,37.303296,3609,1021.604947326,2638503.08169057
3107.94,-118.872408,37.312402,3610,1021.604947326,2639524.68663789
3050.65,-118.868813,37.321018,3611,805.55784736,2640330.24448525
2937.52,-118.868683,37.328275,3612,805.55784736,2641135.80233261
2883.72,-118.871565,37.339205,3613,1239.583280396,2642375.38561301
2819.3,-118.878649,37.350951,3614,1264.148024805,2643639.53363781
2769,-118.882491,37.361921,3615,1264.148024805,2644903.68166262
2734.51,-118.892625,37.371077,3616,1233.875100299,2646137.55676292
2838.65,-118.903391,37.378133,3617,401.366128795,2646538.92289171
2973.99,-118.906276,37.380921,3618,401.366128795,2646940.28902051
2970.66,-118.929051,37.395294,3619,697.994503261,2647638.28352377
2801.69,-118.927315,37.401429,3620,416.114409328,2648054.3979331
2617.6,-118.930533,37.404161,3621,416.114409328,2648470.51234242
2440.46,-118.929882,37.408859,3622,524.567876982,2648995.08021941
2419.86,-118.923584,37.413553,3623,763.092457423,2649758.17267683
2500.68,-118.912115,37.418346,3624,935.323610399,2650693.49628723
2646.24,-118.909592,37.42653,3625,935.323610398,2651628.81989763
2740.25,-118.907533,37.437715,3626,458.954000438,2652087.77389806
2912.2,-118.912712,37.437924,3627,458.954000438,2652546.7278985
3004.05,-118.922163,37.443666,3628,930.453176865,2653477.18107537
3132.16,-118.919236,37.451718,3629,930.453176866,2654407.63425223
3207.55,-118.919536,37.46353,3630,844.686658189,2655252.32091042
3321.81,-118.922529,37.470757,3631,844.686658189,2656097.00756861
3214.02,-118.929282,37.47489,3632,582.683988409,2656679.69155702
3093.36,-118.928162,37.480063,3633,582.683988409,2657262.37554543
2967.42,-118.935698,37.481424,3634,798.914502991,2658061.29004842
2860.57,-118.9353,37.488615,3635,798.914502991,2658860.20455141
2896.33,-118.927942,37.498623,3636,720.911196363,2659581.11574778
3011.59,-118.92393,37.504278,3637,720.911196363,2660302.02694414
3177.15,-118.930662,37.509953,3638,833.350443703,2661135.37738784
3160.86,-118.936097,37.516088,3639,833.350443704,2661968.72783155
3184.29,-118.944158,37.522301,3640,694.724352676,2662663.45218422
3030.35,-118.948508,37.527514,3641,694.724352675,2663358.1765369
3157.62,-118.961286,37.524822,3642,1168.382900589,2664526.55943749
3166.29,-118.970364,37.535325,3643,455.028256596,2664981.58769408
3039.37,-118.974862,37.53732,3644,455.028256596,2665436.61595068
3108.31,-118.988287,37.538937,3645,1332.886171713,2666769.50212239
3086.47,-118.997091,37.548688,3646,1332.886171713,2668102.3882941
3013.18,-119.014894,37.549741,3647,1516.326543332,2669618.71483744
2830.5,-119.030867,37.554734,3648,1148.564775066,2670767.2796125
2785.19,-119.037143,37.563797,3649,1148.564775066,2671915.84438757
2776.6,-119.045604,37.577755,3650,1236.530059077,2673152.37444664
2706.71,-119.053307,37.587059,3651,1236.530059077,2674388.90450572
2603.33,-119.060436,37.597663,3652,734.847394593,2675123.75190031
2471.44,-119.063819,37.603712,3653,734.847394594,2675858.59929491
2397.52,-119.072459,37.605257,3654,781.962191881,2676640.56148679
2299.49,-119.080644,37.61307,3655,717.794292123,2677358.35577891
2330.55,-119.086698,37.617387,3656,717.794292123,2678076.15007104
2334.67,-119.087949,37.633852,3657,1289.221459412,2679365.37153045
2337.33,-119.080815,37.643988,3658,1067.157136507,2680432.52866695
2346.6,-119.080055,37.653584,3659,1067.157136507,2681499.68580346
2392.33,-119.079202,37.669478,3660,1674.932230871,2683174.61803433
2431.44,-119.093039,37.677027,3661,453.498677284,2683628.11671162
2538.7,-119.094609,37.680917,3662,453.498677284,2684081.6153889
2579.99,-119.083026,37.684259,3663,694.114750051,2684775.73013895
2702.98,-119.089443,37.68788,3664,694.114750051,2685469.844889
2814.92,-119.10022,37.696639,3665,1155.844461538,2686625.68935054
2934.36,-119.108965,37.704396,3666,1048.712302638,2687674.40165318
2942.81,-119.116716,37.711562,3667,1048.712302638,2688723.11395582
2926.64,-119.125641,37.718628,3668,1110.990353369,2689834.10430919
2894.1,-119.14062,37.728547,3669,1158.641956735,2690992.74626592
2936.98,-119.153694,37.729616,3670,980.817427567,2691973.56369349
3001.46,-119.16398,37.732986,3671,896.835379918,2692870.39907341
3039.31,-119.173434,37.73,3672,896.835379918,2693767.23445332
3112.79,-119.186182,37.732199,3673,1172.622936776,2694939.8573901
3084.95,-119.196271,37.739085,3674,967.155160114,2695907.01255021
2983.92,-119.206972,37.741014,3675,836.927312005,2696743.93986222
2965.25,-119.215113,37.744896,3676,834.02438,2697577.96424222
3071.44,-119.220423,37.751115,3677,834.02438,2698411.98862222
3136.93,-119.225584,37.759057,3678,991.900701093,2699403.88932331
3195.16,-119.236525,37.763663,3679,810.227970047,2700214.11729336
3322.1,-119.244892,37.760635,3680,764.163351336,2700978.28064469
3291.41,-119.25157,37.765027,3681,686.708912952,2701664.98955765
3203.48,-119.259026,37.763225,3682,686.708912952,2702351.6984706
3035.49,-119.258989,37.772388,3683,1017.06997831,2703368.76844891
2962.98,-119.263288,37.78054,3684,861.125431273,2704229.89388018
2780.04,-119.263059,37.788296,3685,861.125431273,2705091.01931145
2739.27,-119.263774,37.802288,3686,1554.273025028,2706645.29233648
2722.3,-119.272895,37.816746,3687,1667.79521568,2708313.08755216
2704.52,-119.281018,37.83032,3688,1667.795215681,2709980.88276784
2692.12,-119.289423,37.848692,3689,2169.145512254,2712150.0282801
2683.4,-119.30578,37.864989,3690,1919.077200338,2714069.10548044
2652.61,-119.327285,37.867869,3691,1114.37722259,2715183.48270303
2649.54,-119.335193,37.875711,3692,1114.377222589,2716297.85992561
2620.22,-119.353068,37.877015,3693,1579.314080766,2717877.17400638
2636.36,-119.372446,37.881034,3694,1280.782590196,2719157.95659658
2634.65,-119.382805,37.889143,3695,1110.671793599,2720268.62839018
2572.15,-119.393301,37.894705,3696,1110.671793599,2721379.30018377
2564.08,-119.406412,37.900042,3697,683.896618543,2722063.19680232
2540.04,-119.413985,37.901439,3698,509.437849816,2722572.63465213
2485.08,-119.418126,37.904649,3699,509.437849816,2723082.07250195
2405.12,-119.419325,37.910478,3700,655.591426302,2723737.66392825
2491.44,-119.4142,37.920223,3701,1005.347610112,2724743.01153836
2584.32,-119.412049,37.929119,3702,1005.347610112,2725748.35914848
2626.27,-119.406724,37.941631,3703,1465.619205283,2727213.97835376
2645.62,-119.405286,37.957189,3704,1731.500997572,2728945.47935133
2659.86,-119.396616,37.973236,3705,1010.943557733,2729956.42290906
