id,elev,lat,lon
3886,1495.93,-116.523082,32.981673
3887,1497.11,-116.523127,32.981717
3888,1496.87,-116.523041,32.98197
3889,1499.65,-116.523039,32.982088
3890,1503.6,-116.523116,32.982336
3891,1504.71,-116.523306,32.982682
3892,1504.51,-116.524193,32.983367
3893,1501.36,-116.524467,32.983495
3894,1499.18,-116.524701,32.983693
3895,1492.77,-116.525149,32.984155
3896,1489.47,-116.525447,32.984183
3897,1482.29,-116.525772,32.984295
3898,1479.71,-116.525874,32.984358
3899,1477.69,-116.525941,32.984457
3900,1474.08,-116.525959,32.984607
3901,1470.29,-116.525911,32.984768
3902,1470.33,-116.525752,32.984921
3903,1463.52,-116.525517,32.985472
3904,1459.28,-116.525507,32.985795
3905,1456.28,-116.525571,32.986036
3906,1450.11,-116.525846,32.985754
3907,1450.5,-116.525936,32.985733
3908,1450.26,-116.526122,32.986173
3909,1450.94,-116.526317,32.986382
3910,1459.09,-116.526583,32.986575
3911,1460.19,-116.526634,32.986704
3912,1457.33,-116.526523,32.98696
3913,1458.22,-116.526574,32.987067
3914,1460.69,-116.526678,32.987177
3915,1463.25,-116.526877,32.987307
3916,1463.84,-116.526918,32.987372
3917,1465.3,-116.526884,32.987533
3918,1464.66,-116.52669,32.987757
3919,1464.72,-116.526579,32.988072
3920,1463.97,-116.526582,32.988229
3921,1461.27,-116.526686,32.988447
3922,1462.11,-116.526943,32.988638
3923,1460.92,-116.52742,32.988784
3924,1457.68,-116.527599,32.988788
3925,1458.43,-116.52794,32.988734
3926,1452.85,-116.527841,32.989128
3927,1451.12,-116.527833,32.989288
3928,1456.11,-116.528656,32.989832
3929,1457.9,-116.528756,32.989866
3930,1460.06,-116.528837,32.989999
3931,1472.63,-116.528982,32.990727
3932,1474.67,-116.528983,32.990859
3933,1476.43,-116.528799,32.991234
3934,1477.13,-116.528695,32.991358
3935,1477.18,-116.528684,32.991464
3936,1472.3,-116.528784,32.991736
3937,1473.52,-116.528969,32.991995
3938,1473.7,-116.529003,32.992146
3939,1476.88,-116.528889,32.992826
3940,1476.92,-116.528905,32.992952
3941,1472.57,-116.529069,32.993198
3942,1474.18,-116.529646,32.993639
3943,1476.11,-116.529778,32.993692
3944,1477.88,-116.529859,32.993769
3945,1479.23,-116.529921,32.993894
3946,1479.43,-116.530106,32.994097
3947,1478.21,-116.530453,32.994228
3948,1477.61,-116.530618,32.994336
3949,1476.22,-116.530711,32.994448
3950,1467.12,-116.53076,32.994946
3951,1465.22,-116.530681,32.995197
3952,1464.82,-116.530787,32.995301
3953,1461.61,-116.531039,32.995454
3954,1464.33,-116.531289,32.995815
3955,1464.56,-116.531295,32.995957
3956,1464.96,-116.531091,32.99622
3957,1464.18,-116.530978,32.996308
3958,1463.88,-116.530881,32.996733
3959,1462.34,-116.530895,32.997054
3960,1463.78,-116.53096,32.997174
3961,1465.05,-116.531106,32.997257
3962,1464.24,-116.531344,32.997481
3963,1462.68,-116.531676,32.997971
3964,1460.56,-116.532072,32.998225
3965,1461.82,-116.532146,32.998321
3966,1461.66,-116.532205,32.998652
3967,1460.2,-116.532297,32.99876
3968,1456.79,-116.532548,32.998929
3969,1454.55,-116.53263,32.999044
3970,1458.24,-116.532892,32.999282
3971,1456.16,-116.533098,32.999712
3972,1453.8,-116.533108,32.999899
3973,1453.19,-116.533155,32.999943
3974,1448.52,-116.533535,33.000098
3975,1446.7,-116.5337,33.000118
3976,1446.55,-116.533875,33.000076
3977,1446.14,-116.53403,33.000084
3978,1445.25,-116.534417,33.00028
3979,1445.26,-116.534512,33.000372
3980,1445.54,-116.5346,33.000526
3981,1446.96,-116.534649,33.000825
3982,1448.12,-116.534638,33.000942
3983,1450.47,-116.534426,33.001312
3984,1448.88,-116.534369,33.00145
3985,1448.94,-116.534363,33.001578
3986,1451.08,-116.53442,33.00171
3987,1453.86,-116.534693,33.002004
3988,1453.98,-116.534749,33.002121
3989,1454.1,-116.534772,33.002249
3990,1454.18,-116.534752,33.002388
3991,1454,-116.534782,33.002472
3992,1452.75,-116.534964,33.002727
3993,1452.42,-116.535064,33.002795
3994,1453.83,-116.535251,33.003043
3995,1452.12,-116.535657,33.003308
3996,1450.82,-116.535701,33.003455
3997,1449.66,-116.535716,33.003604
3998,1447.21,-116.535681,33.003936
3999,1440.04,-116.535473,33.004408
4000,1438.57,-116.535467,33.004542
4001,1437.81,-116.535509,33.004668
4002,1436.04,-116.535725,33.005063
4003,1437.88,-116.535884,33.005105
4004,1439,-116.536048,33.00511
4005,1436.83,-116.536519,33.005081
4006,1436.89,-116.5367,33.005045
4007,1435.04,-116.536876,33.005076
4008,1430.28,-116.536891,33.005273
4009,1427.8,-116.536954,33.005391
4010,1427.77,-116.537135,33.005614
4011,1428.03,-116.537388,33.005791
4012,1427.77,-116.537433,33.005903
4013,1427.94,-116.537353,33.00613
4014,1427.65,-116.537429,33.006472
4015,1426.71,-116.53739,33.00668
4016,1427.19,-116.537334,33.006794
4017,1428.15,-116.537244,33.006885
4018,1431.34,-116.537043,33.007035
4019,1432.72,-116.536888,33.007104
4020,1432.86,-116.53678,33.007209
4021,1432.75,-116.536747,33.007335
4022,1436.17,-116.536903,33.007506
4023,1436.48,-116.536968,33.007628
4024,1438.04,-116.536986,33.008148
4025,1439.54,-116.537035,33.008252
4026,1440.72,-116.53713,33.0083
4027,1441.89,-116.537399,33.00836
4028,1441.63,-116.53747,33.008494
4029,1440.96,-116.537598,33.008942
4030,1439.2,-116.537776,33.009368
4031,1441.64,-116.537851,33.009806
4032,1436.93,-116.537997,33.0102
4033,1436.83,-116.538343,33.010348
4034,1433.33,-116.538764,33.010479
4035,1430.34,-116.538743,33.010663
4036,1430.76,-116.538397,33.010729
4037,1429.85,-116.538142,33.010701
4038,1428.69,-116.538121,33.010759
4039,1427.85,-116.538165,33.010862
4040,1428.1,-116.538171,33.011033
4041,1428.63,-116.53813,33.011198
4042,1429.17,-116.538038,33.011415
4043,1422.39,-116.537766,33.011883
4044,1418.9,-116.537592,33.01262
4045,1417.95,-116.537511,33.012823
4046,1415.3,-116.537371,33.013083
4047,1413.44,-116.537285,33.013179
4048,1407.14,-116.536963,33.013381
4049,1400.62,-116.536396,33.01345
4050,1398.95,-116.536188,33.013419
4051,1392.58,-116.536011,33.013244
4052,1387.9,-116.535787,33.012942
4053,1374.55,-116.535657,33.012481
4054,1372.35,-116.535582,33.012397
4055,1368.76,-116.535427,33.012315
4056,1363,-116.535253,33.012334
4057,1357.35,-116.535008,33.012452
4058,1353.81,-116.534741,33.012672
4059,1345.98,-116.534454,33.013065
4060,1343.28,-116.534222,33.013295
4061,1342.33,-116.534232,33.013409
4062,1344.1,-116.534404,33.013503
4063,1343.68,-116.534505,33.013619
4064,1331.82,-116.534416,33.013874
4065,1323.4,-116.534235,33.014146
4066,1321.89,-116.534218,33.014322
4067,1320.88,-116.53416,33.014355
4068,1320.22,-116.534109,33.014321
4069,1319.54,-116.534085,33.014196
4070,1321.21,-116.534134,33.013803
4071,1318.84,-116.534054,33.01376
4072,1312.62,-116.533824,33.013758
4073,1311.06,-116.533656,33.013719
4074,1310.92,-116.533429,33.013589
4075,1309.95,-116.533292,33.013558
4076,1298.29,-116.532679,33.013636
4077,1295.28,-116.532534,33.013553
4078,1293.83,-116.532494,33.013482
4079,1292.13,-116.532495,33.013347
4080,1280.96,-116.532635,33.012838
4081,1274.99,-116.532718,33.012691
4082,1276.54,-116.532866,33.012631
4083,1276.49,-116.532953,33.012558
4084,1275.99,-116.532871,33.012474
4085,1271.03,-116.532592,33.012512
4086,1262.79,-116.53208,33.012497
4087,1259.2,-116.531796,33.012584
4088,1248.15,-116.531669,33.012679
4089,1244.3,-116.531135,33.012751
4090,1235.29,-116.530976,33.01285
4091,1234.53,-116.53084,33.01289
4092,1223.6,-116.530284,33.012853
4093,1222.32,-116.52994,33.012675
4094,1222.06,-116.529874,33.012575
4095,1221.37,-116.529867,33.0124
4096,1220.88,-116.530072,33.012256
4097,1218.55,-116.530113,33.012177
4098,1210.28,-116.529726,33.012029
4099,1208.36,-116.529475,33.011901
4100,1204.01,-116.529242,33.011702
4101,1203.84,-116.529196,33.011681
4102,1202.44,-116.529084,33.011695
4103,1198.48,-116.528992,33.011859
4104,1197.1,-116.528867,33.011915
4105,1193.53,-116.528537,33.011834
4106,1190.75,-116.528341,33.011851
4107,1184.08,-116.527787,33.012216
4108,1180,-116.527464,33.012353
4109,1178.44,-116.527304,33.012622
4110,1177.36,-116.527315,33.013052
4111,1176.44,-116.527274,33.013286
4112,1175.54,-116.52722,33.013361
4113,1178.43,-116.526952,33.01324
4114,1180.9,-116.526793,33.013026
4115,1183.15,-116.526649,33.012918
4116,1186.33,-116.526508,33.012874
4117,1189.58,-116.526383,33.012894
4118,1191.8,-116.52626,33.01295
4119,1192.83,-116.526196,33.01294
4120,1194.24,-116.526134,33.012867
4121,1196.25,-116.526183,33.012704
4122,1197.96,-116.526173,33.012622
4123,1199.68,-116.526104,33.012504
4124,1211.34,-116.525555,33.012101
4125,1213.25,-116.525442,33.012096
4126,1214.74,-116.525393,33.012121
4127,1216.35,-116.525297,33.012205
4128,1215.69,-116.525147,33.012419
4129,1215.59,-116.525053,33.012454
4130,1215.85,-116.524997,33.012442
4131,1222.4,-116.524686,33.012109
4132,1223.39,-116.524357,33.012075
4133,1231.69,-116.524124,33.011785
4134,1244.05,-116.523475,33.011213
4135,1244.69,-116.52332,33.011151
4136,1244.25,-116.523304,33.011207
4137,1242.97,-116.52304,33.011287
4138,1244.79,-116.522751,33.011463
4139,1243.73,-116.522569,33.011788
4140,1243.53,-116.522285,33.012095
4141,1243.73,-116.522479,33.012336
4142,1243.4,-116.522397,33.012429
4143,1243.56,-116.522097,33.01257
4144,1243.57,-116.521946,33.012852
4145,1236.93,-116.52161,33.013192
4146,1235.48,-116.521757,33.01338
4147,1235.31,-116.52189,33.013389
4148,1231.79,-116.522061,33.013311
4149,1233.33,-116.522164,33.013298
4150,1241.11,-116.522327,33.013441
4151,1243.64,-116.522359,33.013544
4152,1245.43,-116.522167,33.013926
4153,1246.36,-116.522028,33.014391
4154,1247.09,-116.521989,33.014826
4155,1245.28,-116.521877,33.015088
4156,1246.64,-116.521813,33.015141
4157,1247.79,-116.521801,33.015208
4158,1246.18,-116.521922,33.015444
4159,1249.96,-116.521689,33.015611
4160,1248.89,-116.522087,33.015963
4161,1249.38,-116.522126,33.016032
4162,1251.95,-116.522115,33.016143
4163,1253,-116.522154,33.016277
4164,1250.56,-116.522299,33.016389
4165,1249.8,-116.52248,33.016454
4166,1250.34,-116.522579,33.016544
4167,1251.26,-116.522608,33.016692
4168,1251.5,-116.522511,33.016844
4169,1254.9,-116.5223,33.01705
4170,1255.99,-116.522537,33.017251
4171,1258.39,-116.522518,33.017361
4172,1258.74,-116.522543,33.017387
4173,1257.55,-116.522694,33.017407
4174,1258.33,-116.5228,33.017465
4175,1259,-116.522852,33.017623
4176,1259.89,-116.522846,33.017766
4177,1259.01,-116.522907,33.018038
4178,1262.1,-116.522905,33.01854
4179,1264.77,-116.522869,33.01863
4180,1264.92,-116.522893,33.018668
4181,1262.59,-116.523055,33.018747
4182,1261.15,-116.523146,33.01884
4183,1261.52,-116.523138,33.019017
4184,1263.41,-116.523063,33.01938
4185,1267.5,-116.522919,33.019615
4186,1266.81,-116.522498,33.01973
4187,1264.03,-116.522237,33.01985
4188,1263.22,-116.522105,33.019855
4189,1260.04,-116.521893,33.01982
4190,1261.58,-116.521711,33.019688
4191,1263.84,-116.521609,33.019655
4192,1261.07,-116.521539,33.019715
4193,1260.96,-116.521412,33.019755
4194,1264.22,-116.521332,33.019841
4195,1261.68,-116.521431,33.020182
4196,1263.06,-116.521417,33.020288
4197,1267.33,-116.521359,33.020367
4198,1268.38,-116.521525,33.02082
4199,1269.95,-116.521547,33.020993
4200,1268.15,-116.521528,33.021097
4201,1275.42,-116.52132,33.021272
4202,1272.77,-116.52142,33.021355
4203,1273.84,-116.521513,33.021603
4204,1274.59,-116.52154,33.021785
4205,1273.19,-116.521503,33.02217
4206,1276.64,-116.521399,33.022331
4207,1278.31,-116.521304,33.022574
4208,1276.41,-116.521217,33.022649
4209,1275.98,-116.521104,33.022681
4210,1278.09,-116.520709,33.022656
4211,1281.17,-116.52038,33.022573
4212,1287.67,-116.520121,33.022393
4213,1282.99,-116.519766,33.022499
4214,1281.07,-116.519527,33.022505
4215,1277.91,-116.518971,33.022225
4216,1281.36,-116.518862,33.02225
4217,1284.61,-116.518856,33.022395
4218,1283.65,-116.518916,33.022515
4219,1285.08,-116.518934,33.022838
4220,1291.01,-116.519067,33.023305
4221,1291.08,-116.519137,33.023403
4222,1288.98,-116.519281,33.023476
4223,1286.45,-116.519522,33.023543
4224,1286.45,-116.519592,33.023593
4225,1287.03,-116.519565,33.02366
4226,1295.26,-116.519069,33.023701
4227,1290.98,-116.518884,33.023627
4228,1290.54,-116.518296,33.023281
4229,1291.73,-116.518187,33.023254
4230,1291.83,-116.518038,33.023268
4231,1292.59,-116.517879,33.023325
4232,1286.83,-116.517495,33.023647
4233,1284.96,-116.517369,33.023644
4234,1285.15,-116.516857,33.023456
4235,1280.75,-116.516648,33.02362
4236,1278.42,-116.516553,33.023641
4237,1278.52,-116.516423,33.023553
4238,1283.11,-116.516258,33.023338
4239,1270.57,-116.515745,33.023695
4240,1266.7,-116.51554,33.023747
4241,1266.82,-116.515245,33.023667
4242,1266.7,-116.515069,33.023764
4243,1265.48,-116.514991,33.023885
4244,1268.27,-116.515002,33.02399
4245,1270.7,-116.515189,33.02421
4246,1275.48,-116.515257,33.024584
4247,1275.33,-116.515494,33.024694
4248,1280.08,-116.515899,33.024976
4249,1281.24,-116.516353,33.025442
4250,1280.58,-116.51635,33.025583
4251,1278.63,-116.516163,33.025852
4252,1277.36,-116.516117,33.02599
4253,1271.85,-116.516231,33.026422
4254,1270.28,-116.516332,33.026579
4255,1270.48,-116.516589,33.026758
4256,1270.85,-116.516883,33.02682
4257,1269.97,-116.517445,33.027089
4258,1275.31,-116.517988,33.02726
4259,1275.92,-116.518378,33.027338
4260,1276.86,-116.518523,33.027392
4261,1277.87,-116.51867,33.02767
4262,1279.34,-116.518886,33.027925
4263,1279.58,-116.519529,33.028306
4264,1282.29,-116.519724,33.028314
4265,1283.86,-116.520118,33.028178
4266,1287.01,-116.520401,33.028402
4267,1288.76,-116.520499,33.028448
4268,1289.75,-116.52104,33.028487
4269,1291.07,-116.521269,33.028636
4270,1293.91,-116.521462,33.028845
4271,1296.31,-116.521478,33.029098
4272,1293.56,-116.521112,33.029486
4273,1292.22,-116.520926,33.029751
4274,1292.55,-116.520842,33.029917
4275,1295.31,-116.52076,33.030222
4276,1294.82,-116.520606,33.030474
4277,1290.27,-116.520411,33.030688
4278,1286.65,-116.520131,33.031114
4279,1286.02,-116.519524,33.031569
4280,1285.25,-116.519415,33.03174
4281,1283.88,-116.519432,33.031857
4282,1280.22,-116.519517,33.031971
4283,1280.89,-116.519663,33.03203
4284,1282.27,-116.519802,33.032036
4285,1280.53,-116.519955,33.032022
4286,1282.1,-116.520361,33.031882
4287,1278.92,-116.52063,33.031873
4288,1278.28,-116.520698,33.031893
4289,1270.24,-116.52082,33.032155
4290,1267.31,-116.52105,33.03246
4291,1266.91,-116.521285,33.032603
4292,1264.94,-116.521861,33.032846
4293,1265.08,-116.521876,33.032875
4294,1259.41,-116.521684,33.033103
4295,1253.58,-116.521377,33.033642
4296,1252.07,-116.521428,33.033751
4297,1246.73,-116.52203,33.034302
4298,1244.47,-116.522227,33.034526
4299,1242.92,-116.522995,33.035162
4300,1241.66,-116.523225,33.035301
4301,1239.01,-116.523285,33.035403
4302,1238.47,-116.523323,33.035525
4303,1235.41,-116.523303,33.035866
4304,1233.78,-116.523344,33.036144
4305,1230.99,-116.52331,33.036344
4306,1232.9,-116.523185,33.036578
4307,1234.87,-116.523105,33.03665
4308,1233.66,-116.522986,33.036629
4309,1228.14,-116.522791,33.036532
4310,1226.89,-116.522712,33.036541
4311,1226.8,-116.522481,33.036703
4312,1225.78,-116.522329,33.036772
4313,1222.66,-116.522182,33.0368
4314,1219.03,-116.522001,33.036991
4315,1218.77,-116.521998,33.037066
4316,1217.99,-116.522224,33.037488
4317,1216.98,-116.522305,33.037845
4318,1213.23,-116.522541,33.038265
4319,1216.3,-116.522624,33.038351
4320,1212.73,-116.522406,33.038772
4321,1212.12,-116.522442,33.03892
4322,1214.08,-116.522541,33.039026
4323,1210.14,-116.522637,33.039935
4324,1209.27,-116.522683,33.040076
4325,1207.6,-116.522849,33.040302
4326,1206,-116.523149,33.040568
4327,1207.14,-116.523206,33.040663
4328,1205.41,-116.523039,33.040971
4329,1198.6,-116.522505,33.041275
4330,1195.84,-116.522137,33.041317
4331,1194.68,-116.522039,33.041384
4332,1194.98,-116.52204,33.041425
4333,1194.93,-116.522157,33.0416
4334,1193.38,-116.522374,33.041798
4335,1191.13,-116.522436,33.041917
4336,1190.64,-116.522575,33.041971
4337,1188.57,-116.523074,33.042025
4338,1187.64,-116.523514,33.041995
4339,1189.83,-116.523684,33.041938
4340,1189.36,-116.52373,33.041949
4341,1185.58,-116.523797,33.04227
4342,1185.34,-116.523784,33.042453
4343,1174.69,-116.523568,33.043064
4344,1175.15,-116.523561,33.043183
4345,1176.13,-116.5236,33.043272
4346,1175.81,-116.524069,33.043605
4347,1170.65,-116.52403,33.043746
4348,1166.88,-116.524018,33.043997
4349,1156.26,-116.523563,33.045244
4350,1156.74,-116.523759,33.045297
4351,1153.31,-116.5241,33.045447
4352,1153.3,-116.524772,33.045637
4353,1153.33,-116.524856,33.045769
4354,1151.07,-116.524791,33.045849
4355,1146.41,-116.524549,33.045976
4356,1146.45,-116.524544,33.046052
4357,1147.04,-116.524626,33.046201
4358,1145.79,-116.524649,33.046319
4359,1140.26,-116.524561,33.046609
4360,1139.89,-116.524583,33.046693
4361,1139.61,-116.52453,33.046907
4362,1137.15,-116.524392,33.046961
4363,1135.99,-116.524283,33.047043
4364,1133.94,-116.524156,33.047263
4365,1132.27,-116.524255,33.047573
4366,1132.96,-116.524369,33.04772
4367,1131.42,-116.524389,33.047863
4368,1128.66,-116.524364,33.048016
4369,1125.13,-116.524281,33.048172
4370,1124.85,-116.52431,33.048273
4371,1126.71,-116.524446,33.048347
4372,1125.64,-116.52441,33.048455
4373,1122.87,-116.524088,33.048656
4374,1122.22,-116.524053,33.048848
4375,1117.82,-116.523791,33.04908
4376,1119.79,-116.523959,33.049249
4377,1118.46,-116.523953,33.049304
4378,1114.79,-116.523829,33.049436
4379,1111.95,-116.523862,33.050575
4380,1111.78,-116.523805,33.050682
4381,1111.26,-116.523775,33.050951
4382,1111.19,-116.523733,33.051033
4383,1111.44,-116.523182,33.051226
4384,1111.83,-116.522894,33.051233
4385,1112.01,-116.522583,33.051179
4386,1112.14,-116.522203,33.051205
4387,1112.98,-116.522085,33.051164
4388,1111.74,-116.521843,33.051228
4389,1112.08,-116.521449,33.051256
4390,1112.27,-116.521308,33.051335
4391,1113.77,-116.521219,33.051443
4392,1110.82,-116.521337,33.051568
4393,1110.75,-116.521382,33.051696
4394,1111.34,-116.521378,33.051838
4395,1109.25,-116.521232,33.052087
4396,1109.94,-116.521067,33.052183
4397,1111.14,-116.521008,33.052296
4398,1108.69,-116.521019,33.0524
4399,1106.28,-116.520939,33.052771
4400,1105.65,-116.520835,33.053023
4401,1103.78,-116.520848,33.053097
4402,1100.68,-116.520915,33.05319
4403,1101.17,-116.520866,33.053222
4404,1099.3,-116.520562,33.053187
4405,1099.62,-116.519998,33.052965
4406,1098.18,-116.519861,33.053016
4407,1103.81,-116.519422,33.053042
4408,1097.89,-116.519293,33.053167
4409,1099.19,-116.519233,33.053185
4410,1095.71,-116.519145,33.05333
4411,1094.51,-116.518814,33.053405
4412,1093.09,-116.518751,33.053534
4413,1090.43,-116.518765,33.053858
4414,1086.7,-116.518634,33.054054
4415,1088.56,-116.518448,33.054096
4416,1086.92,-116.518337,33.054171
4417,1088.14,-116.518033,33.054196
4418,1086.1,-116.517903,33.054162
4419,1087.57,-116.517675,33.05401
4420,1089.13,-116.517561,33.05398
4421,1087.41,-116.51742,33.054009
4422,1083.15,-116.517154,33.054136
4423,1087.55,-116.516809,33.054221
4424,1081.91,-116.516676,33.054282
4425,1074.36,-116.516488,33.054308
4426,1067.8,-116.516099,33.054197
4427,1066.08,-116.516006,33.054141
4428,1065.99,-116.515952,33.054038
4429,1065.78,-116.516079,33.053572
4430,1066,-116.516063,33.053462
4431,1071.6,-116.516003,33.053351
4432,1065.78,-116.515823,33.053412
4433,1063.04,-116.515697,33.053409
4434,1059.6,-116.515572,33.053333
4435,1059.64,-116.5152,33.053011
4436,1059.22,-116.515104,33.052891
4437,1048.82,-116.514628,33.052493
4438,1051.22,-116.51454,33.052528
4439,1058.25,-116.5145,33.052726
4440,1051.85,-116.514535,33.053328
4441,1052.88,-116.514488,33.053474
4442,1047.62,-116.514561,33.053582
4443,1046.3,-116.514575,33.053692
4444,1047.81,-116.514539,33.053849
4445,1049.85,-116.514389,33.053957
4446,1047.53,-116.514156,33.054033
4447,1048.99,-116.51412,33.054084
4448,1045.29,-116.514163,33.054225
4449,1043.44,-116.514131,33.054483
4450,1046.06,-116.514042,33.054533
4451,1044.7,-116.51407,33.054615
4452,1040.32,-116.514225,33.054805
4453,1037.19,-116.514309,33.055
4454,1037.46,-116.514287,33.055099
4455,1033.67,-116.514364,33.055301
4456,1031.97,-116.514401,33.055538
4457,1034.49,-116.514343,33.055651
4458,1029.68,-116.514288,33.055894
4459,1023.33,-116.514321,33.056126
4460,1021.9,-116.514408,33.056277
4461,1021.09,-116.514501,33.056546
4462,1020.19,-116.514507,33.056677
4463,1019.25,-116.514445,33.056909
4464,1009.66,-116.514605,33.057294
4465,1012.52,-116.514578,33.057448
4466,1014.88,-116.514507,33.057574
4467,1016.68,-116.51432,33.057713
4468,1016.71,-116.514166,33.057783
4469,1015.82,-116.513962,33.057818
4470,1014.49,-116.513827,33.057906
4471,1014.32,-116.513792,33.058028
4472,1008.61,-116.513834,33.058129
4473,1008.67,-116.51382,33.058244
4474,1002.91,-116.513618,33.058757
4475,1003.93,-116.513475,33.05895
4476,1004.55,-116.513329,33.059062
4477,1004.52,-116.513027,33.059114
4478,1000.43,-116.512818,33.059193
4479,996.04,-116.512619,33.059179
4480,987.96,-116.512432,33.059141
4481,988.92,-116.512301,33.059056
4482,993.26,-116.512181,33.0589
4483,983.49,-116.511942,33.058735
4484,986.04,-116.511836,33.058691
4485,988.02,-116.511784,33.058794
4486,989.1,-116.51179,33.059048
4487,990.33,-116.511746,33.059252
4488,987.26,-116.511765,33.059461
4489,990.23,-116.511654,33.059578
4490,988.19,-116.511639,33.059737
4491,985.18,-116.511708,33.059786
4492,981.09,-116.511806,33.060004
4493,982.27,-116.511788,33.060122
4494,980.15,-116.511898,33.060296
4495,978.84,-116.511902,33.060534
4496,978.63,-116.511757,33.060897
4497,976.07,-116.511514,33.06119
4498,975.58,-116.511442,33.061391
4499,971.69,-116.511329,33.061512
4500,971.68,-116.511225,33.061547
4501,971.92,-116.511199,33.061608
4502,976.77,-116.511378,33.061865
4503,969.36,-116.51168,33.062067
4504,969.19,-116.511695,33.062243
4505,966.24,-116.511781,33.062392
4506,968.7,-116.511714,33.062453
4507,968.58,-116.511717,33.062523
4508,961.86,-116.511849,33.062876
4509,963.69,-116.511801,33.063055
4510,962.51,-116.51183,33.06324
4511,964.55,-116.511687,33.063457
4512,963.25,-116.511656,33.063674
4513,963.37,-116.511536,33.063868
4514,960.6,-116.511551,33.064027
4515,961.33,-116.5115,33.064093
4516,959.16,-116.511559,33.064209
4517,959.36,-116.511543,33.064288
4518,960.77,-116.511485,33.064406
4519,963.27,-116.511394,33.064475
4520,962.22,-116.511493,33.064658
4521,960.3,-116.511499,33.064775
4522,958.9,-116.511439,33.06491
4523,958.62,-116.511272,33.06511
4524,957.2,-116.510925,33.065413
4525,956.97,-116.510812,33.065458
4526,956.21,-116.510686,33.065602
4527,960.62,-116.5106,33.065613
4528,959.08,-116.510607,33.065749
4529,960,-116.510565,33.065875
4530,960.27,-116.510381,33.066213
4531,960.78,-116.510257,33.066299
4532,960.12,-116.509837,33.066497
4533,961.2,-116.509555,33.066572
4534,956.71,-116.509118,33.066597
4535,959.03,-116.508781,33.066552
4536,955.6,-116.50855,33.066593
4537,953.48,-116.508411,33.06653
4538,957.64,-116.508279,33.066406
4539,955.54,-116.507996,33.066429
4540,957.5,-116.507264,33.066929
4541,958.44,-116.507174,33.067015
4542,958.4,-116.507082,33.067181
4543,963.1,-116.506582,33.06745
4544,964.7,-116.506517,33.067603
4545,966.8,-116.506284,33.067862
4546,967.36,-116.506164,33.067901
4547,968.1,-116.506046,33.067861
4548,964.11,-116.50572,33.067629
4549,966.32,-116.505679,33.067511
4550,965.43,-116.505566,33.067465
4551,965.93,-116.505249,33.067638
4552,964.17,-116.505077,33.067795
4553,957.75,-116.504642,33.068062
4554,952.29,-116.504517,33.068127
4555,950.85,-116.504207,33.068172
4556,951.3,-116.50405,33.068144
4557,952.85,-116.503971,33.068073
4558,959.55,-116.503682,33.068032
4559,960.6,-116.503633,33.068145
4560,963.4,-116.503527,33.068224
4561,966.71,-116.503299,33.068262
4562,967.96,-116.503252,33.06823
4563,971.18,-116.503191,33.068111
4564,970.83,-116.5033,33.067937
4565,978.86,-116.502973,33.067908
4566,983.46,-116.502844,33.067838
4567,984.79,-116.502608,33.067771
4568,988.05,-116.502126,33.067517
4569,990.47,-116.501715,33.06745
4570,990.63,-116.501649,33.067408
4571,991.62,-116.501528,33.067224
4572,994.67,-116.501471,33.067012
4573,998.04,-116.501181,33.066679
4574,999.35,-116.501125,33.066443
4575,999.39,-116.500895,33.066254
4576,1000.09,-116.500733,33.066304
4577,1001.35,-116.500686,33.066294
4578,1002.51,-116.500645,33.066366
4579,1004.32,-116.500589,33.066337
4580,1006.56,-116.500487,33.066389
4581,1013.62,-116.500115,33.066843
4582,1013.98,-116.500036,33.06688
4583,1014.51,-116.49993,33.066882
4584,1018.28,-116.499778,33.066815
4585,1018.77,-116.499623,33.066901
4586,1023.19,-116.499384,33.066935
4587,1024.06,-116.49933,33.066968
4588,1026.73,-116.499135,33.067245
4589,1031.83,-116.498849,33.067376
4590,1032.37,-116.49853,33.067571
4591,1032.05,-116.498454,33.067584
4592,1027.21,-116.498282,33.067466
4593,1020.94,-116.498044,33.067136
4594,1019.08,-116.498005,33.06702
4595,1020.07,-116.498038,33.066928
4596,1017.95,-116.49796,33.066718
4597,1015.83,-116.497858,33.066529
4598,1013.7,-116.497726,33.066396
4599,1005.87,-116.497345,33.065821
4600,999.83,-116.497093,33.065342
4601,997.83,-116.496861,33.065175
4602,993.78,-116.496673,33.06492
4603,994.7,-116.496709,33.064879
4604,997.57,-116.496859,33.064817
4605,997.14,-116.49692,33.064746
4606,996.4,-116.496902,33.064707
4607,993.37,-116.496748,33.064641
4608,990.89,-116.496612,33.064635
4609,989.36,-116.496419,33.064516
4610,979.6,-116.496042,33.064435
4611,976.49,-116.495893,33.064331
4612,975.16,-116.495899,33.064186
4613,975.51,-116.49564,33.064029
4614,977.42,-116.495518,33.064024
4615,976.85,-116.495395,33.064094
4616,976.68,-116.495299,33.064092
4617,977.81,-116.495103,33.06394
4618,975.95,-116.495011,33.063968
4619,972.48,-116.494926,33.064033
4620,964.55,-116.494618,33.064374
4621,960.38,-116.494409,33.064535
4622,955.23,-116.494215,33.064568
4623,954.28,-116.4941,33.06456
4624,952.79,-116.493954,33.064434
4625,951.74,-116.49382,33.06446
4626,952.5,-116.493724,33.064402
4627,951.55,-116.493654,33.064464
4628,951.78,-116.493629,33.064942
